flight_loc_state_id,holding_id,country_id,state_id
19678,502314,1,5
19046,502009,1,5
13161,503939,1,5
19878,503892,1,5
1417,504108,1,5
19478,504331,1,5
1419,504422,1,5
17383,505745,1,5
7072,506207,1,5
1422,506303,1,5
16616,506462,1,5
17117,506501,1,5
20912,508969,1,5
13065,503084,1,5
6759,502552,1,5
9232,502522,1,5
20075,502492,1,5
6109,502568,1,5
8574,503423,1,5
21138,503178,1,5
21121,503172,1,5
6967,504246,1,5
6978,504210,1,5
7265,503560,1,5
17752,503107,1,5
7295,503899,1,5
7300,503900,1,5
7104,503302,1,5
1441,504139,1,5
1442,503646,1,5
18531,503629,1,5
18598,503630,1,5
8585,503327,1,5
17264,504202,1,5
20855,503648,1,5
18601,503740,1,5
7271,503634,1,5
17910,503338,1,5
11707,503339,1,5
7311,503846,1,5
6450,504180,1,5
20341,503230,1,5
17906,503416,1,5
19889,503437,1,5
18619,503650,1,5
18621,503651,1,5
5354,503652,1,5
18528,503653,1,5
18641,503672,1,5
1462,504144,1,5
6461,504143,1,5
4550,503413,1,5
1465,503454,1,5
18642,503804,1,5
18649,503805,1,5
18655,503702,1,5
5476,503703,1,5
5477,503704,1,5
7126,503462,1,5
6939,503664,1,5
6396,504123,1,5
18609,503741,1,5
18610,503742,1,5
18612,503743,1,5
21159,503569,1,5
7258,503555,1,5
8573,503297,1,5
7273,503643,1,5
7336,503934,1,5
8561,503440,1,5
21171,503441,1,5
1484,503513,1,5
9212,503522,1,5
1486,503523,1,5
6399,504124,1,5
1488,503864,1,5
18620,503668,1,5
8555,503442,1,5
1491,503527,1,5
7114,503448,1,5
18602,503614,1,5
18616,503615,1,5
16067,503618,1,5
18600,503621,1,5
6601,503519,1,5
1498,503520,1,5
7290,503884,1,5
1500,503512,1,5
18529,503654,1,5
18618,503655,1,5
6931,503656,1,5
1504,503594,1,5
6912,503595,1,5
6910,503596,1,5
7252,503579,1,5
4565,503533,1,5
18603,503622,1,5
20305,503211,1,5
1511,503475,1,5
9598,503564,1,5
21158,503305,1,5
18622,503665,1,5
21113,503201,1,5
8575,503422,1,5
5465,503697,1,5
18651,503698,1,5
5468,503699,1,5
5471,503700,1,5
5472,503701,1,5
9985,506762,1,5
21123,503919,1,5
1524,503920,1,5
1525,504176,1,5
17674,504225,1,5
18525,503722,1,5
18650,503696,1,5
18613,503744,1,5
18653,503745,1,5
8549,503516,1,5
20308,503212,1,5
7245,503588,1,5
1534,503590,1,5
1535,503536,1,5
1536,503506,1,5
7299,503903,1,5
7309,503872,1,5
6400,504122,1,5
7285,503813,1,5
17909,503452,1,5
17901,503451,1,5
8708,503517,1,5
1544,503485,1,5
7298,503902,1,5
6895,504279,1,5
8557,503895,1,5
1548,503543,1,5
1549,503544,1,5
7247,503545,1,5
7254,503583,1,5
13063,502367,1,5
18648,503669,1,5
5376,503670,1,5
5378,503671,1,5
6404,504192,1,5
18652,503806,1,5
18654,503807,1,5
18889,503808,1,5
6388,504134,1,5
6946,503881,1,5
7099,503348,1,5
8545,503531,1,5
7279,503658,1,5
18644,503659,1,5
18645,503660,1,5
5461,503661,1,5
16448,502402,1,5
7303,503894,1,5
7327,503926,1,5
7332,503931,1,5
11697,504020,1,5
11724,504048,1,5
1574,503862,1,5
7288,503878,1,5
16710,502414,1,5
20398,503323,1,5
7287,503815,1,5
7293,503889,1,5
7296,503890,1,5
7328,503927,1,5
19805,503928,1,5
7681,504273,1,5
7760,504280,1,5
17263,504201,1,5
4577,504097,1,5
7313,503915,1,5
7315,503917,1,5
18656,503816,1,5
1590,503601,1,5
6891,504294,1,5
7312,503843,1,5
5462,503783,1,5
17734,504009,1,5
11739,504031,1,5
20853,503988,1,5
7348,503989,1,5
7337,503991,1,5
7339,503995,1,5
7342,503996,1,5
7343,503997,1,5
11642,504021,1,5
19670,504023,1,5
7428,504024,1,5
11704,504026,1,5
11713,504028,1,5
20859,504029,1,5
21072,504036,1,5
19570,504037,1,5
11646,504041,1,5
19982,504044,1,5
7429,504046,1,5
1613,504047,1,5
6888,504289,1,5
6887,504295,1,5
1616,504296,1,5
7630,504297,1,5
16066,504096,1,5
7635,504075,1,5
7131,504077,1,5
7130,504078,1,5
7129,504079,1,5
7128,504080,1,5
7359,504083,1,5
7132,504084,1,5
7633,504085,1,5
7379,504092,1,5
7364,504104,1,5
1629,504105,1,5
7365,504106,1,5
7380,504110,1,5
1632,504254,1,5
6902,504261,1,5
1634,504262,1,5
6909,504270,1,5
6889,504288,1,5
6881,504300,1,5
7631,504312,1,5
1639,504313,1,5
19125,504278,1,5
19489,504332,1,5
6606,504342,1,5
19512,504362,1,5
19747,504581,1,5
1645,504584,1,5
1646,504589,1,5
18666,504598,1,5
20261,504620,1,5
6192,504627,1,5
1650,505567,1,5
6048,505761,1,5
9245,505767,1,5
13312,506189,1,5
21018,506212,1,5
20249,506213,1,5
11859,506257,1,5
11872,506269,1,5
11924,506280,1,5
11930,506282,1,5
11890,506287,1,5
12884,506289,1,5
1662,506301,1,5
11894,506310,1,5
13838,506313,1,5
1665,506361,1,5
1666,506362,1,5
1667,506363,1,5
1668,506364,1,5
1669,506405,1,5
6469,506409,1,5
6465,506421,1,5
16324,506432,1,5
16466,506452,1,5
16634,506467,1,5
9821,506518,1,5
9909,506560,1,5
9871,506566,1,5
9921,506576,1,5
9937,506590,1,5
18769,506617,1,5
18772,506636,1,5
10010,506673,1,5
20535,506722,1,5
20851,506739,1,5
16164,506825,1,5
11762,506844,1,5
1687,506951,1,5
6730,502501,1,5
5932,502509,1,5
19594,502523,1,5
19817,502328,1,5
20406,503232,1,5
20119,502327,1,5
20407,504053,1,5
6870,504318,1,5
19360,502524,1,5
20385,503206,1,5
7157,503053,1,5
9199,502374,1,5
5485,503709,1,5
18667,503764,1,5
18809,503707,1,5
7274,503644,1,5
18673,503708,1,5
18512,503710,1,5
19846,502372,1,5
18668,503705,1,5
18672,503706,1,5
6386,504138,1,5
18674,503714,1,5
18675,503715,1,5
17597,503883,1,5
18803,503716,1,5
18497,503717,1,5
20661,503508,1,5
1716,503293,1,5
18500,503718,1,5
18508,503720,1,5
18509,503721,1,5
15991,503723,1,5
18715,502157,1,5
5513,503725,1,5
18716,502158,1,5
15994,503817,1,5
19321,503818,1,5
18510,503819,1,5
18513,503711,1,5
15993,503712,1,5
18514,503713,1,5
6390,504126,1,5
1731,504127,1,5
18658,503791,1,5
18511,503724,1,5
13071,502375,1,5
7256,504016,1,5
7487,503604,1,5
16073,503948,1,5
19677,504057,1,5
7267,504014,1,5
6355,505760,1,5
11874,506270,1,5
6500,506291,1,5
11878,506306,1,5
11876,506307,1,5
6485,506381,1,5
1746,506384,1,5
18700,506453,1,5
9899,506512,1,5
9893,506569,1,5
9862,506553,1,5
9863,506554,1,5
9884,506564,1,5
15316,506589,1,5
18770,506627,1,5
18748,506681,1,5
20506,506720,1,5
12769,506735,1,5
1758,506772,1,5
11774,506806,1,5
11786,506816,1,5
11790,506819,1,5
11792,506820,1,5
11794,506821,1,5
11826,506822,1,5
11800,506827,1,5
11827,506838,1,5
19277,502305,1,5
12238,502306,1,5
6734,502506,1,5
6729,502499,1,5
5931,502508,1,5
20027,502505,1,5
20024,502461,1,5
6735,502507,1,5
5887,502463,1,5
5888,502464,1,5
5906,502482,1,5
18607,502526,1,5
17942,502500,1,5
18606,502466,1,5
5908,502484,1,5
5916,502493,1,5
6719,502476,1,5
5902,502478,1,5
10257,502721,1,5
19117,504309,1,5
6741,504379,1,5
21210,506622,1,5
1789,506623,1,5
21249,506624,1,5
20021,502392,1,5
19504,502393,1,5
16010,504060,1,5
20340,503179,1,5
13069,502371,1,5
20367,503311,1,5
20365,503071,1,5
9599,503565,1,5
5115,504215,1,5
20354,503238,1,5
20356,503241,1,5
20393,503319,1,5
20338,503229,1,5
6387,504137,1,5
7124,503460,1,5
7793,503759,1,5
20086,502368,1,5
17899,503295,1,5
17898,503296,1,5
7333,503932,1,5
11773,503155,1,5
20360,503245,1,5
6385,504136,1,5
19501,503156,1,5
20335,503188,1,5
7248,503547,1,5
5409,503447,1,5
13068,502370,1,5
9213,503521,1,5
6976,504214,1,5
1821,504213,1,5
13067,502369,1,5
1823,504178,1,5
18870,503758,1,5
6778,502604,1,5
8559,503436,1,5
7320,503924,1,5
7321,503925,1,5
6448,504165,1,5
18826,503746,1,5
5516,503747,1,5
4559,503494,1,5
5514,503726,1,5
6174,503905,1,5
5518,503748,1,5
18811,503749,1,5
18818,503750,1,5
18815,503751,1,5
18816,503752,1,5
18820,503753,1,5
4585,503901,1,5
18819,503820,1,5
20329,503220,1,5
17915,503424,1,5
19514,502457,1,5
18822,503754,1,5
20309,503213,1,5
20310,503214,1,5
20386,503273,1,5
18831,503755,1,5
18810,503763,1,5
6960,503852,1,5
17913,503419,1,5
18836,503822,1,5
20400,503324,1,5
6597,503482,1,5
6384,504141,1,5
18837,503760,1,5
18827,503821,1,5
7117,503456,1,5
7804,503757,1,5
7798,503756,1,5
9818,506513,1,5
7350,503987,1,5
8596,504055,1,5
1866,504303,1,5
19511,504373,1,5
4469,504485,1,5
19258,504491,1,5
1870,504619,1,5
20216,504656,1,5
5668,504683,1,5
20219,506211,1,5
11861,506265,1,5
1875,506373,1,5
1876,506375,1,5
4670,506397,1,5
1878,506400,1,5
16381,506454,1,5
16615,506461,1,5
16625,506464,1,5
18721,506494,1,5
9815,506509,1,5
9825,506521,1,5
9832,506526,1,5
9907,506538,1,5
9855,506548,1,5
9859,506551,1,5
9868,506558,1,5
10198,506567,1,5
10016,506679,1,5
18752,506693,1,5
17951,506738,1,5
11779,506815,1,5
11806,506830,1,5
11808,506831,1,5
11811,506832,1,5
11821,506835,1,5
11823,506836,1,5
11828,506839,1,5
21212,503150,1,5
20311,503167,1,5
20307,503208,1,5
8710,503427,1,5
1905,503445,1,5
8560,503443,1,5
20353,503237,1,5
5538,503765,1,5
5539,503766,1,5
5540,503767,1,5
9073,503768,1,5
18825,503769,1,5
5543,503770,1,5
7281,503663,1,5
20344,503191,1,5
17917,503284,1,5
1917,503525,1,5
20943,502452,1,5
5544,503771,1,5
8551,503502,1,5
1921,503503,1,5
1922,503666,1,5
7291,503887,1,5
20327,503176,1,5
11636,504010,1,5
18842,503856,1,5
7253,503580,1,5
1928,503593,1,5
7122,503477,1,5
8543,503587,1,5
18874,503761,1,5
18841,503762,1,5
7116,503081,1,5
6595,503540,1,5
21012,502417,1,5
18838,503823,1,5
1937,503584,1,5
9018,503102,1,5
5986,502529,1,5
8553,503501,1,5
16879,502413,1,5
10223,503880,1,5
7289,503882,1,5
17266,504200,1,5
20080,502376,1,5
15578,504018,1,5
20403,504049,1,5
16788,502410,1,5
16520,502416,1,5
6866,503101,1,5
7280,503662,1,5
20861,503888,1,5
9424,503772,1,5
9048,503773,1,5
11629,504027,1,5
11708,504039,1,5
20401,504043,1,5
7404,504052,1,5
20402,504056,1,5
20306,504071,1,5
7133,504086,1,5
1962,504536,1,5
1963,504537,1,5
1964,504538,1,5
1965,504539,1,5
1966,504540,1,5
6879,504302,1,5
6873,504314,1,5
1969,504325,1,5
1970,504346,1,5
6505,504530,1,5
6513,504561,1,5
1973,504585,1,5
1974,504586,1,5
6201,504593,1,5
6529,504647,1,5
13319,504691,1,5
6501,506290,1,5
6497,506297,1,5
6496,506298,1,5
1981,506372,1,5
18703,506436,1,5
16425,506448,1,5
16730,506474,1,5
17024,506490,1,5
9865,506541,1,5
9851,506544,1,5
9873,506561,1,5
9919,506574,1,5
16522,506651,1,5
15201,506723,1,5
20550,506724,1,5
17104,506763,1,5
1994,506779,1,5
1995,506784,1,5
1996,506792,1,5
20380,506840,1,5
5985,502530,1,5
19184,503108,1,5
12240,503876,1,5
5914,502491,1,5
6838,502308,1,5
5904,502480,1,5
6839,502307,1,5
5897,502473,1,5
20076,502481,1,5
11760,504260,1,5
2008,504441,1,5
8459,504449,1,5
19506,504676,1,5
20754,503005,1,5
6663,503013,1,5
21231,503015,1,5
19600,503017,1,5
2015,503022,1,5
10235,503046,1,5
19668,503047,1,5
2018,503116,1,5
2019,503117,1,5
6298,503119,1,5
2021,503122,1,5
3772,503124,1,5
2023,503126,1,5
2024,503060,1,5
2025,503061,1,5
2026,503062,1,5
2027,503063,1,5
13227,503068,1,5
19251,503159,1,5
2030,503131,1,5
6178,502621,1,5
10240,503140,1,5
2033,503142,1,5
6245,503130,1,5
19503,502360,1,5
21105,503408,1,5
7095,502786,1,5
19278,502361,1,5
6234,503041,1,5
3601,503043,1,5
13200,503044,1,5
19206,503407,1,5
20487,503396,1,5
4591,503095,1,5
20741,503097,1,5
7086,504221,1,5
17643,504226,1,5
19183,503409,1,5
6962,503869,1,5
15548,502804,1,5
7015,504224,1,5
20490,503382,1,5
20488,503397,1,5
20847,503398,1,5
6805,503064,1,5
6535,502662,1,5
7286,503814,1,5
19888,502358,1,5
19224,502359,1,5
19518,504594,1,5
19120,504281,1,5
11475,504476,1,5
5562,504679,1,5
5565,504682,1,5
5624,504695,1,5
17361,505505,1,5
17364,505510,1,5
6268,505717,1,5
17371,505722,1,5
8358,505724,1,5
17392,505762,1,5
6361,505768,1,5
20018,505780,1,5
6369,505781,1,5
17398,505782,1,5
6371,505783,1,5
17399,505784,1,5
7800,505847,1,5
7801,505848,1,5
7007,506072,1,5
7005,506074,1,5
7070,506116,1,5
7028,506169,1,5
7565,506171,1,5
7017,506181,1,5
7081,506200,1,5
5135,506240,1,5
5009,506239,1,5
6219,506305,1,5
18704,506428,1,5
16649,506469,1,5
9942,506592,1,5
10149,506711,1,5
20424,506714,1,5
11788,506818,1,5
19537,504596,1,5
11567,504404,1,5
11548,504413,1,5
20301,503165,1,5
7135,503054,1,5
6103,502562,1,5
4543,503162,1,5
6104,502563,1,5
6128,502584,1,5
5988,502531,1,5
6170,502615,1,5
7658,504087,1,5
20072,504606,1,5
15939,506438,1,5
15968,506440,1,5
18718,506472,1,5
16808,506476,1,5
9788,506496,1,5
2114,506780,1,5
18860,502124,1,5
9358,503007,1,5
6206,503010,1,5
8517,503021,1,5
17409,503031,1,5
17741,503049,1,5
20742,503118,1,5
2122,503120,1,5
20743,503121,1,5
2124,503123,1,5
6259,503125,1,5
6679,503050,1,5
2127,503051,1,5
6378,503057,1,5
2129,503070,1,5
13283,503066,1,5
13284,503067,1,5
8186,502628,1,5
20477,504007,1,5
6118,502574,1,5
6212,502806,1,5
20476,503676,1,5
7661,503104,1,5
6506,503105,1,5
9951,502432,1,5
20455,503356,1,5
20457,503357,1,5
20459,503358,1,5
20447,503370,1,5
19140,502439,1,5
20756,503371,1,5
20458,503395,1,5
7398,502723,1,5
21106,503149,1,5
18859,502123,1,5
21142,502788,1,5
4574,503577,1,5
17503,502624,1,5
18864,504148,1,5
7974,502640,1,5
6415,502647,1,5
6433,502648,1,5
21122,502787,1,5
6652,503003,1,5
19169,502382,1,5
13082,502383,1,5
19131,503466,1,5
19136,503467,1,5
2163,502645,1,5
10160,502434,1,5
18863,504155,1,5
13080,502381,1,5
6083,503034,1,5
6113,503035,1,5
8702,503039,1,5
9548,502637,1,5
20481,503157,1,5
20557,502444,1,5
19176,502403,1,5
20461,503401,1,5
10215,502341,1,5
7470,502344,1,5
17125,503473,1,5
7512,502659,1,5
20483,503387,1,5
20456,503388,1,5
18858,502122,1,5
20450,503389,1,5
20449,503390,1,5
20471,503349,1,5
10249,502618,1,5
2186,502619,1,5
7084,504227,1,5
7971,503134,1,5
5636,502332,1,5
7466,503139,1,5
11896,502816,1,5
8069,502572,1,5
20495,503904,1,5
20444,503391,1,5
20443,503392,1,5
20486,503384,1,5
2197,502632,1,5
9292,502635,1,5
2199,502643,1,5
6880,502789,1,5
9741,502641,1,5
7137,502785,1,5
20482,503399,1,5
11662,502445,1,5
18499,502334,1,5
2206,503138,1,5
20452,503353,1,5
20460,502750,1,5
2209,503136,1,5
6242,503137,1,5
18753,502435,1,5
20361,503246,1,5
5559,504237,1,5
13815,502336,1,5
15206,502380,1,5
19350,502440,1,5
17801,502539,1,5
13083,502384,1,5
6075,502519,1,5
3479,502663,1,5
20577,502447,1,5
20897,503087,1,5
19118,502419,1,5
19119,502420,1,5
19135,502437,1,5
2226,502001,1,5
19101,507205,1,5
19452,502442,1,5
19480,503468,1,5
19481,503469,1,5
19496,503470,1,5
20493,504058,1,5
20479,504549,1,5
20478,504269,1,5
2235,504445,1,5
11510,504443,1,5
21094,504408,1,5
21160,504428,1,5
2239,504479,1,5
20494,504489,1,5
19818,504592,1,5
15958,504640,1,5
5560,504677,1,5
5606,504684,1,5
5669,504687,1,5
5670,504688,1,5
5620,504690,1,5
5626,504698,1,5
6073,504700,1,5
17404,505295,1,5
6425,505296,1,5
17406,505297,1,5
17407,505298,1,5
6375,505448,1,5
6247,505456,1,5
6252,505462,1,5
6254,505464,1,5
6255,505465,1,5
7784,505466,1,5
17365,505501,1,5
7975,505504,1,5
17363,505509,1,5
8353,505511,1,5
17369,505513,1,5
17366,505515,1,5
17367,505519,1,5
8357,505520,1,5
13959,505524,1,5
17368,505525,1,5
6279,505610,1,5
8364,505618,1,5
17358,505619,1,5
6260,505621,1,5
17359,505622,1,5
6262,505623,1,5
8190,505644,1,5
17410,505645,1,5
17411,505646,1,5
20077,505649,1,5
6436,505650,1,5
20029,505652,1,5
17416,505654,1,5
10217,505656,1,5
10216,505657,1,5
6377,505705,1,5
7665,505708,1,5
6264,505709,1,5
6265,505711,1,5
6266,505712,1,5
6267,505716,1,5
17370,505720,1,5
6289,505721,1,5
17372,505725,1,5
17374,505728,1,5
17375,505729,1,5
17377,505731,1,5
17378,505736,1,5
13964,505737,1,5
17379,505738,1,5
17380,505740,1,5
17381,505742,1,5
7488,505744,1,5
17385,505747,1,5
17971,505753,1,5
6313,505755,1,5
17389,505756,1,5
6352,505757,1,5
6353,505758,1,5
17391,505759,1,5
6357,505763,1,5
17393,505764,1,5
8347,505765,1,5
8346,505766,1,5
6362,505770,1,5
17394,505771,1,5
17395,505772,1,5
6366,505778,1,5
6367,505779,1,5
17400,505785,1,5
13633,505788,1,5
6442,505791,1,5
6443,505792,1,5
20023,505795,1,5
17673,505849,1,5
7644,505850,1,5
6994,505851,1,5
6993,505853,1,5
7014,506065,1,5
7013,506066,1,5
7012,506068,1,5
7011,506069,1,5
17668,506070,1,5
7008,506071,1,5
17670,506073,1,5
7009,506075,1,5
6999,506078,1,5
7443,506081,1,5
6988,506082,1,5
7002,506114,1,5
7071,506115,1,5
7067,506119,1,5
7075,506120,1,5
7065,506121,1,5
17665,506122,1,5
7059,506130,1,5
7057,506132,1,5
7076,506133,1,5
8848,506135,1,5
7054,506137,1,5
7053,506138,1,5
7052,506139,1,5
7051,506140,1,5
7050,506141,1,5
7049,506142,1,5
17666,506143,1,5
7047,506144,1,5
7046,506145,1,5
7045,506146,1,5
7043,506148,1,5
7439,506152,1,5
9271,506153,1,5
7040,506155,1,5
7039,506156,1,5
7440,506157,1,5
7034,506162,1,5
7564,506165,1,5
7030,506168,1,5
7027,506170,1,5
7026,506172,1,5
7024,506174,1,5
7023,506175,1,5
7022,506177,1,5
7020,506178,1,5
7016,506182,1,5
7674,506185,1,5
6986,506186,1,5
6985,506187,1,5
13341,506188,1,5
7080,506202,1,5
7079,506203,1,5
7078,506204,1,5
5136,506241,1,5
20480,506414,1,5
18935,502062,1,5
19192,502544,1,5
6081,502545,1,5
4544,503163,1,5
6738,502527,1,5
19002,502181,1,5
6082,502546,1,5
2391,504418,1,5
5891,502467,1,5
11559,504406,1,5
12875,504605,1,5
4717,506386,1,5
19207,502528,1,5
19205,502547,1,5
21193,503877,1,5
21208,502537,1,5
11552,504410,1,5
11515,504437,1,5
11512,504438,1,5
20071,504604,1,5
9920,506575,1,5
5919,502496,1,5
5772,502395,1,5
19505,502396,1,5
5771,502394,1,5
21209,504363,1,5
21234,504364,1,5
4201,504365,1,5
21223,504366,1,5
21227,504367,1,5
6750,504368,1,5
21222,504369,1,5
4302,504370,1,5
4307,504371,1,5
19675,504372,1,5
11518,504429,1,5
11839,506841,1,5
19662,502564,1,5
6725,502488,1,5
19671,502487,1,5
13129,502330,1,5
5912,502489,1,5
5618,502342,1,5
5895,502471,1,5
5989,502532,1,5
6811,502331,1,5
5990,502533,1,5
6758,502550,1,5
6091,502551,1,5
11546,504416,1,5
2434,504320,1,5
2435,504434,1,5
2436,504435,1,5
9992,506643,1,5
5885,502462,1,5
19200,503281,1,5
21248,504394,1,5
2441,504395,1,5
2442,504407,1,5
4315,504474,1,5
20138,504492,1,5
11614,504497,1,5
21226,506315,1,5
21229,506316,1,5
2448,506317,1,5
2449,506318,1,5
21185,506319,1,5
2451,506320,1,5
2452,506321,1,5
21211,506322,1,5
20025,506323,1,5
2455,506324,1,5
21224,506325,1,5
2457,506326,1,5
2458,506327,1,5
19690,506328,1,5
2460,506329,1,5
2461,506330,1,5
21228,506331,1,5
2463,506332,1,5
21254,506333,1,5
2465,506334,1,5
2466,506335,1,5
2467,506336,1,5
2468,506337,1,5
5133,506338,1,5
6713,506339,1,5
6714,506340,1,5
20073,506341,1,5
2473,506342,1,5
21238,506343,1,5
6717,506344,1,5
6718,506345,1,5
9227,502534,1,5
20752,502483,1,5
9234,502535,1,5
6614,506248,1,5
19210,502353,1,5
20148,503059,1,5
6851,502354,1,5
20969,502351,1,5
6853,502352,1,5
19586,502536,1,5
11612,504390,1,5
6462,504146,1,5
19179,502320,1,5
19228,503282,1,5
6463,504145,1,5
11533,504423,1,5
11528,504424,1,5
21233,506223,1,5
2495,504275,1,5
2496,504276,1,5
2497,504277,1,5
17074,506498,1,5
6898,504274,1,5
6321,502797,1,28
20200,502629,1,28
6934,503673,1,28
7108,503418,1,28
6395,506789,4,66
6324,502795,1,28
20411,504069,1,28
2507,504648,1,5
16620,506465,1,5
7683,506597,1,28
20416,506716,1,5
16311,506754,1,28
6668,503016,1,5
20755,503020,1,5
6673,503023,1,5
20498,503028,1,5
20977,503033,1,5
2517,503127,1,5
2518,503128,1,5
20879,504243,1,5
20366,503310,1,5
20368,503312,1,5
5682,502347,1,5
6677,502631,1,5
6667,502627,1,5
6963,504249,1,5
6981,503099,1,5
20749,502620,1,5
7278,503090,1,5
7310,503845,1,5
9264,503141,1,5
10236,503143,1,5
11837,502812,1,5
4539,502666,1,5
6078,502543,1,5
10075,503439,1,5
7284,503812,1,5
7746,504253,1,5
20348,503204,1,5
6919,504250,1,5
2540,503524,1,5
5550,503775,1,5
9880,502427,1,5
5683,502345,1,5
5681,502346,1,5
5734,502362,1,5
5554,503778,1,5
13055,503406,1,5
20473,503351,1,5
20748,503129,1,5
17278,504222,1,5
19095,504194,1,5
4703,502808,1,5
2553,502695,1,5
19100,504196,1,5
7082,504223,1,5
5679,502350,1,5
5680,502349,1,5
20325,503217,1,5
21265,503484,1,5
9515,502633,1,5
20503,503376,1,5
7531,502335,1,5
2563,503132,1,5
2564,503133,1,5
6680,503145,1,5
20496,503400,1,5
20349,503205,1,5
14012,502623,1,5
9514,506965,1,37
20499,503788,1,5
18078,502423,1,5
5756,502377,1,5
2573,502636,1,5
13242,502638,1,5
20497,503374,1,5
5553,503777,1,5
19094,502398,1,5
8721,503135,1,5
17255,502460,1,5
13058,502363,1,5
6865,502364,1,5
5551,503776,1,5
20502,503377,1,5
19877,503789,1,5
20500,503379,1,5
7437,504017,1,5
6657,502625,1,5
8872,502549,1,5
19014,502010,1,5
7532,503779,1,5
5549,503774,1,5
7257,504015,1,5
7756,504082,1,5
6900,504264,1,5
6911,504267,1,5
19138,504308,1,5
20991,504622,1,5
6195,504633,1,5
12945,504655,1,5
5561,504678,1,5
17401,505289,1,5
17402,505290,1,5
6421,505291,1,5
6422,505293,1,5
17403,505294,1,5
6248,505458,1,5
6249,505459,1,5
7525,505460,1,5
17357,505461,1,5
17360,505503,1,5
6284,505517,1,5
13777,505620,1,5
6432,505648,1,5
9319,505655,1,5
6376,505702,1,5
6270,505719,1,5
17373,505726,1,5
17376,505730,1,5
8604,505735,1,5
6302,505741,1,5
17382,505743,1,5
17384,505746,1,5
17386,505748,1,5
17968,505750,1,5
17396,505776,1,5
8429,505786,1,5
6417,505787,1,5
6418,505789,1,5
7083,505845,1,5
17672,506076,1,5
6990,506080,1,5
7069,506117,1,5
7068,506118,1,5
7063,506123,1,5
7062,506126,1,5
7061,506129,1,5
7055,506136,1,5
7044,506147,1,5
7438,506151,1,5
7037,506158,1,5
7036,506159,1,5
7035,506161,1,5
7033,506163,1,5
13342,506164,1,5
7032,506166,1,5
7025,506173,1,5
7018,506180,1,5
7077,506206,1,5
18974,506219,1,5
6197,506238,1,5
6276,506369,1,5
7058,506370,1,5
18719,506470,1,5
16694,506471,1,5
10155,506706,1,5
9834,506500,1,5
9823,506515,1,5
9856,506549,1,5
9932,506586,1,5
2660,506655,1,5
10021,506684,1,5
10024,506687,1,5
10026,506689,1,5
10029,506692,1,5
15334,506696,1,5
19447,506701,1,5
12609,506728,1,5
15249,506733,1,5
19201,502303,1,5
6728,502495,1,5
7393,502720,1,5
19181,502304,1,5
17925,504402,1,5
21232,504387,1,5
21237,504374,1,5
6843,502302,1,5
5892,502468,1,5
11413,502538,1,5
2679,504473,1,5
9469,502585,1,28
18594,502668,1,45
18597,503727,1,28
17257,502465,1,5
3983,502153,1,28
21236,502610,1,28
18994,502165,1,28
21241,502803,1,5
2688,502162,1,5
4947,502193,1,5
9806,506503,1,5
5001,502131,1,5
19045,502220,1,28
5148,503111,1,28
20746,502486,1,28
20722,502667,1,45
6527,503027,1,5
18713,502143,1,5
18714,502144,1,5
2699,506399,1,5
4988,502154,1,28
3775,502262,1,28
6769,502594,1,28
6172,502616,1,28
7664,503036,1,28
21253,503114,1,28
17183,503100,1,5
6282,505500,1,5
18848,506770,1,5
19310,503913,1,44
2710,502225,1,5
2711,502255,1,5
13061,502365,1,5
21043,506994,1,31
19288,503910,1,44
15574,503911,1,44
19299,503912,1,44
6848,506294,1,5
2718,502034,1,5
4431,502669,1,5
7624,503014,1,5
6402,503151,1,5
21137,503837,1,5
18846,506227,1,5
18847,506229,1,5
16408,506444,1,5
3977,502138,1,28
6767,502593,1,28
6525,502653,1,28
4449,502706,1,5
2730,502056,1,5
2731,504487,1,5
2732,504501,1,5
2733,502273,1,5
2734,502285,1,5
6134,502590,1,28
5146,503112,1,28
6319,503826,1,28
2738,504150,1,5
2739,504153,1,5
5139,504154,1,28
2741,504635,1,5
2742,504638,1,5
2743,504639,1,5
18937,502064,1,5
2745,502082,1,5
19057,506749,1,28
20026,505703,1,5
6246,505706,1,5
2749,502085,1,5
2750,502258,1,5
2751,504617,1,5
6483,506391,1,28
17140,506505,1,28
13621,506752,1,5
3672,506514,1,5
19539,504597,1,5
6136,502591,1,28
6166,502613,1,5
2759,506407,1,5
18865,504641,1,5
18866,504642,1,5
11487,504444,1,28
2763,502116,1,5
2764,502117,1,5
2765,502119,1,5
2766,502120,1,5
3711,503328,1,5
3663,504120,1,5
21242,503144,1,5
8531,505521,1,5
20751,503008,1,5
19244,502404,1,5
6681,502634,1,5
20436,502728,1,5
7155,502781,1,5
20472,503350,1,5
20451,503352,1,5
20453,503354,1,5
20454,503355,1,5
20464,503359,1,5
20465,503360,1,5
20466,503361,1,5
20467,503362,1,5
20470,503363,1,5
20438,503365,1,5
20440,503366,1,5
20442,503367,1,5
20445,503368,1,5
20446,503369,1,5
20475,503383,1,5
20484,503386,1,5
20439,503393,1,5
13260,505262,1,5
13259,505299,1,5
17287,505300,1,5
13255,505302,1,5
12230,505512,1,5
8600,505611,1,5
13799,505642,1,5
13800,505643,1,5
6685,505704,1,5
8413,505710,1,5
7516,505715,1,5
19669,505727,1,5
13987,505751,1,5
2806,505808,1,5
2807,502048,1,5
2808,502049,1,5
20437,503394,1,5
