flight_loc_county_id,holding_id,country_id,state_id,county_id
15702,503916,1,5,203
26147,503781,1,5,203
31406,502044,1,5,220
34640,504012,1,5,203
22092,504025,1,5,214
15821,504038,1,5,203
31835,504285,1,5,220
10203,502670,1,5,214
2438,504571,1,5,214
8753,505292,1,5,224
31694,506226,1,5,203
22298,506276,1,5,203
16219,506410,1,5,217
22355,506446,1,5,214
27695,506478,1,5,203
19436,506499,1,5,214
19526,506550,1,5,217
19603,506565,1,5,203
19620,506579,1,5,220
20059,506584,1,5,220
30520,506595,1,5,203
19653,506599,1,5,214
19656,506601,1,5,203
30522,506604,1,5,203
19679,506618,1,5,203
25055,506626,1,5,203
20064,506637,1,5,203
25060,506641,1,5,203
30533,506670,1,5,221
26664,506676,1,5,220
30540,506686,1,5,214
34768,506721,1,5,203
25140,506725,1,5,214
33393,507220,1,5,200
2464,506774,1,5,214
17237,503423,1,5,214
35657,503178,1,5,214
35636,503172,1,5,214
15311,504246,1,5,214
15325,504210,1,5,214
15654,503560,1,5,214
28486,503107,1,5,214
15685,503899,1,5,214
15690,503900,1,5,214
15454,503302,1,5,214
2475,504139,1,5,214
2476,503646,1,5,214
29787,503629,1,5,214
30313,503630,1,5,214
17250,503327,1,5,214
27849,504202,1,5,214
35298,503648,1,5,214
30316,503740,1,5,214
15660,503634,1,5,214
28904,503338,1,5,214
22070,503339,1,5,214
15699,503846,1,5,214
14120,504180,1,5,214
34554,503230,1,5,214
28900,503416,1,5,214
34017,503437,1,5,214
30337,503650,1,5,214
30339,503651,1,5,214
12495,503652,1,5,214
29784,503653,1,5,214
30363,503672,1,5,214
2496,504144,1,5,214
14134,504143,1,5,214
10532,503413,1,5,214
2499,503454,1,5,214
30364,503804,1,5,214
30373,503805,1,5,214
30379,503702,1,5,214
12633,503703,1,5,214
12634,503704,1,5,214
15479,503462,1,5,214
15283,503664,1,5,214
14053,504123,1,5,214
30324,503741,1,5,203
30326,503742,1,5,214
30329,503743,1,5,214
35679,503569,1,5,214
15646,503555,1,5,214
17236,503297,1,5,214
15662,503643,1,5,214
15724,503934,1,5,214
17221,503440,1,5,214
35696,503441,1,5,214
2518,503513,1,5,214
18086,503522,1,5,214
2520,503523,1,5,214
14056,504124,1,5,214
2522,503864,1,5,214
30338,503668,1,5,214
17215,503442,1,5,214
2525,503527,1,5,214
15465,503448,1,5,214
30317,503614,1,5,214
30334,503615,1,5,214
26150,503618,1,5,214
30315,503621,1,5,214
14660,503519,1,5,214
2532,503520,1,5,214
15679,503884,1,5,214
2534,503512,1,5,214
29785,503654,1,5,214
30336,503655,1,5,214
15275,503656,1,5,214
2538,503594,1,5,214
15253,503595,1,5,214
15251,503596,1,5,214
15639,503579,1,5,214
10548,503533,1,5,214
30318,503622,1,5,214
34514,503211,1,5,214
2545,503475,1,5,214
19142,503564,1,5,214
35678,503305,1,5,214
30340,503665,1,5,214
35628,503201,1,5,214
17238,503422,1,5,214
12622,503697,1,5,214
30375,503698,1,5,214
12625,503699,1,5,214
12628,503700,1,5,214
12629,503701,1,5,214
19698,506762,1,5,214
35638,503919,1,5,214
2558,503920,1,5,214
2559,504176,1,5,214
28311,504225,1,5,214
29781,503722,1,5,214
30374,503696,1,5,214
30330,503744,1,5,214
30377,503745,1,5,214
17209,503516,1,5,214
34517,503212,1,5,214
15632,503588,1,5,214
2568,503590,1,5,214
2569,503536,1,5,214
2570,503506,1,5,214
15689,503903,1,5,214
15697,503872,1,5,214
14057,504122,1,5,214
15674,503813,1,5,214
28903,503452,1,5,214
28887,503451,1,5,214
17389,503517,1,5,214
2578,503485,1,5,214
15688,503902,1,5,214
15228,504279,1,5,214
17217,503895,1,5,214
2582,503543,1,5,214
2583,503544,1,5,214
15634,503545,1,5,214
15641,503583,1,5,214
23724,502367,1,5,214
30372,503669,1,5,214
12517,503670,1,5,214
12519,503671,1,5,214
14068,504192,1,5,214
30376,503806,1,5,214
30378,503807,1,5,214
30770,503808,1,5,214
14040,504134,1,5,214
15290,503881,1,5,214
15448,503348,1,5,214
17205,503531,1,5,214
15668,503658,1,5,214
30368,503659,1,5,217
30369,503660,1,5,214
12618,503661,1,5,214
26705,502402,1,5,221
15693,503894,1,5,214
15714,503926,1,5,214
15720,503931,1,5,214
22060,504020,1,5,214
22089,504048,1,5,214
2608,503862,1,5,214
15677,503878,1,5,214
27065,502414,1,5,214
34629,503323,1,5,214
15676,503815,1,5,214
15682,503889,1,5,214
15686,503890,1,5,214
15715,503927,1,5,214
33890,503928,1,5,214
16211,504273,1,5,214
16342,504280,1,5,214
27848,504201,1,5,214
10561,504097,1,5,214
15701,503915,1,5,214
15704,503917,1,5,214
30380,503816,1,5,214
2624,503601,1,5,214
15224,504294,1,5,214
15700,503843,1,5,214
12619,503783,1,5,214
28417,504009,1,5,214
22112,504031,1,5,214
35296,503988,1,5,214
15736,503989,1,5,214
15725,503991,1,5,214
15727,503995,1,5,214
15730,503996,1,5,214
15731,503997,1,5,214
21986,504021,1,5,214
33737,504023,1,5,214
15834,504024,1,5,214
22067,504026,1,5,214
22076,504028,1,5,214
35302,504029,1,5,214
35570,504036,1,5,214
33569,504037,1,5,214
21990,504041,1,5,214
34113,504044,1,5,214
15835,504046,1,5,214
2647,504047,1,5,214
15221,504289,1,5,214
15220,504295,1,5,214
2650,504296,1,5,214
16127,504297,1,5,214
26149,504096,1,5,214
16134,504075,1,5,214
15484,504077,1,5,214
15483,504078,1,5,214
15482,504079,1,5,214
15481,504080,1,5,214
15749,504083,1,5,214
15485,504084,1,5,214
16130,504085,1,5,214
15772,504092,1,5,214
15754,504104,1,5,214
2663,504105,1,5,214
15755,504106,1,5,214
15773,504110,1,5,214
2666,504254,1,5,214
15239,504261,1,5,214
2668,504262,1,5,214
15250,504270,1,5,214
15222,504288,1,5,214
15214,504300,1,5,214
16128,504312,1,5,214
2673,504313,1,5,214
31823,504278,1,5,214
33445,504332,1,5,214
14665,504342,1,5,214
33490,504362,1,5,214
33832,504581,1,5,214
2679,504584,1,5,214
2680,504589,1,5,214
30396,504598,1,5,214
34459,504620,1,5,214
13721,504627,1,5,214
2684,505567,1,5,214
13376,505761,1,5,214
18120,505767,1,5,214
24065,506189,1,5,214
35487,506212,1,5,214
34442,506213,1,5,214
22270,506257,1,5,214
22283,506269,1,5,214
22337,506280,1,5,214
22343,506282,1,5,214
22303,506287,1,5,214
23532,506289,1,5,214
2696,506301,1,5,214
22307,506310,1,5,214
24659,506313,1,5,214
2699,506361,1,5,214
2700,506362,1,5,214
2701,506363,1,5,214
2702,506364,1,5,214
2703,506405,1,5,214
14142,506409,1,5,214
14138,506421,1,5,214
26504,506432,1,5,214
26724,506452,1,5,214
26951,506467,1,5,220
19475,506518,1,5,214
19598,506560,1,5,214
19546,506566,1,5,214
19616,506576,1,5,214
19640,506590,1,5,214
30564,506617,1,5,214
30567,506636,1,5,214
19729,506673,1,5,214
34788,506722,1,5,214
35293,506739,1,5,214
26287,506825,1,5,214
22150,506844,1,5,214
2721,506951,1,5,214
18987,502585,1,5,219
30229,502668,1,22,1275
30287,503727,1,5,218
34175,505703,1,5,214
13819,505706,1,5,214
2727,502034,1,5,214
30473,502143,1,5,221
30483,502144,1,5,221
10199,502669,1,5,224
14065,503151,1,5,226
35655,503837,1,5,226
13859,505500,1,5,217
30658,506227,1,5,214
30663,506229,1,5,214
30670,506770,1,5,220
35112,502667,1,22,1275
32465,503910,1,26,1619
25539,503911,1,34,2038
32558,503912,1,26,1619
32651,503913,1,26,1619
11880,502130,1,5,188
11770,502168,1,5,216
11867,502133,1,5,218
11947,502093,1,5,229
20766,502152,1,5,205
30868,502042,1,5,201
33024,504149,1,5,193
2749,502265,1,5,215
33731,502490,1,5,193
30848,502030,1,5,218
30840,502029,1,5,218
35601,509319,1,5,224
20112,502525,1,5,235
2755,502148,1,5,215
20756,502136,1,5,206
20777,502137,1,5,206
13179,502469,1,5,215
2759,502028,1,5,215
27854,504204,1,5,215
11758,502169,1,5,206
2762,502113,1,5,215
30928,502086,1,5,239
2764,502249,1,5,215
11780,502167,1,5,227
31516,502121,1,5,218
21879,504419,1,5,193
2768,502147,1,5,215
20084,507010,1,5,226
26663,506676,1,5,219
14875,502501,1,5,215
13236,502509,1,5,215
33614,502523,1,5,215
33926,502328,1,5,215
34638,503232,1,5,215
34278,502327,1,5,242
34639,504053,1,5,215
15201,504318,1,5,215
13935,502797,1,5,227
13964,502795,1,5,239
34646,504069,1,28,1749
2782,502082,1,5,215
2783,502085,1,5,215
9416,502138,1,5,213
9448,502153,1,5,210
31566,502220,1,5,239
2787,502258,1,5,215
2788,502273,1,5,215
35782,502610,1,28,1761
35111,502667,1,22,1254
30228,502668,1,22,1254
30286,503727,1,5,217
13913,503826,1,5,230
32464,503910,1,26,1617
25538,503911,1,34,2036
32557,503912,1,26,1617
32650,503913,1,26,1617
2798,504635,1,5,215
2799,504638,1,5,215
31660,506749,1,28,1760
27820,502465,1,5,212
11769,502168,1,5,215
11946,502093,1,5,216
13766,502800,1,5,209
34281,502571,1,5,230
2806,502680,1,5,216
2807,502148,1,5,216
2808,502147,1,5,216
19666,506606,1,5,216
32817,502524,1,5,216
2811,502056,1,5,216
2812,502162,1,5,216
35110,502667,1,17,1050
30227,502668,1,17,1050
30285,503727,1,5,216
13912,503826,1,5,216
32463,503910,1,26,1616
25537,503911,1,34,2024
32556,503912,1,26,1616
32649,503913,1,26,1616
27819,502465,1,5,211
28411,503029,1,5,217
2823,503343,1,5,217
13949,502796,1,5,206
19631,502430,1,5,220
30464,502129,1,5,217
11722,502173,1,5,214
2828,502253,1,5,217
12234,502013,1,5,217
27851,504203,1,5,220
19468,502421,1,5,220
2832,502027,1,5,217
30493,502192,1,5,221
15495,502784,1,5,220
2835,504119,1,5,217
10265,502701,1,5,200
10552,503597,1,5,214
30785,502226,1,5,203
28240,503002,1,5,217
30459,502128,1,5,217
14073,502792,1,5,214
35787,503839,1,5,217
29121,502450,1,5,219
14240,502699,1,5,200
2845,502682,1,5,217
32018,504147,1,5,220
34323,502409,1,5,228
2848,502700,1,5,217
2849,502243,1,5,217
29752,503719,1,5,220
31412,502052,1,5,219
15087,502612,1,5,197
10242,502681,1,5,214
2854,502689,1,5,217
12241,502006,1,5,220
2856,502005,1,5,217
28421,503153,1,5,220
2858,502244,1,5,217
2859,502026,1,5,217
2860,502014,1,5,217
31463,502084,1,5,220
29227,502426,1,5,214
34631,503325,1,5,220
16371,502579,1,5,221
2865,502254,1,5,217
15453,503290,1,5,221
30790,502227,1,5,203
20038,502425,1,5,220
13573,502588,1,5,214
2870,502256,1,5,217
34403,502411,1,5,220
27548,502415,1,5,217
22238,502810,1,5,221
10250,502691,1,5,221
2875,502007,1,5,217
22246,503938,1,5,221
2877,502690,1,5,217
11740,502171,1,5,218
31405,502044,1,5,217
34038,504002,1,5,220
16203,504448,1,5,220
13566,504488,1,5,220
35686,507008,1,5,226
2884,504623,1,5,217
14000,504631,1,5,220
35796,504625,1,5,197
10239,504644,1,5,220
8752,505292,1,5,221
16143,506387,1,5,220
14154,506390,1,5,203
16218,506410,1,5,214
19218,506445,1,5,197
26954,506468,1,5,197
27335,506481,1,5,197
19494,506527,1,5,220
19525,506550,1,5,214
19619,506579,1,5,217
20058,506584,1,5,217
30518,506587,1,5,220
20066,506638,1,5,197
30530,506664,1,5,220
26662,506676,1,5,218
30536,506682,1,5,197
19964,506709,1,5,220
35212,506732,1,5,220
30932,506736,1,3,101
16377,506769,1,5,217
2908,506771,1,5,217
22210,506834,1,5,220
34611,503206,1,5,217
15530,503053,1,5,217
18030,502374,1,5,217
12642,503709,1,5,217
30397,503764,1,5,217
30613,503707,1,5,217
15663,503644,1,5,217
30403,503708,1,5,217
29763,503710,1,5,217
33972,502372,1,5,217
30398,503705,1,5,217
30402,503706,1,5,217
14038,504138,1,5,217
30404,503714,1,5,217
30405,503715,1,5,217
28220,503883,1,5,217
30604,503716,1,5,217
29743,503717,1,5,217
34928,503508,1,5,217
2929,503293,1,5,217
29746,503718,1,5,217
29759,503720,1,5,217
29760,503721,1,5,217
26075,503723,1,5,217
30487,502157,1,5,217
12673,503725,1,5,217
30488,502158,1,5,217
26078,503817,1,5,217
32691,503818,1,5,217
29761,503819,1,5,217
29764,503711,1,5,217
26077,503712,1,5,217
29765,503713,1,5,217
14042,504126,1,5,217
2944,504127,1,5,217
30382,503791,1,5,217
29762,503724,1,5,217
23735,502375,1,5,217
15644,504016,1,5,217
15926,503604,1,5,217
26158,503948,1,5,217
33748,504057,1,5,217
15656,504014,1,5,217
14004,505760,1,5,217
22285,506270,1,5,217
14179,506291,1,5,217
22289,506306,1,5,217
22287,506307,1,5,217
14166,506381,1,5,217
2959,506384,1,5,217
30444,506453,1,5,217
19586,506512,1,5,217
19579,506569,1,5,217
19537,506553,1,5,217
19538,506554,1,5,217
19566,506564,1,5,217
25043,506589,1,5,217
30565,506627,1,5,217
30535,506681,1,5,217
34748,506720,1,5,217
23394,506735,1,5,217
2971,506772,1,5,217
22165,506806,1,5,217
22179,506816,1,5,217
22183,506819,1,5,217
22185,506820,1,5,217
22187,506821,1,5,217
22221,506822,1,5,217
22193,506827,1,5,217
22222,506838,1,5,217
13934,502797,1,5,226
26927,506465,1,5,197
18986,502585,1,5,217
35109,502667,1,17,1010
30226,502668,1,17,1010
14210,503027,1,5,197
30284,503727,1,5,215
32462,503910,1,26,1608
25536,503911,1,34,1998
32555,503912,1,26,1608
32648,503913,1,26,1608
2991,504617,1,5,217
15169,506294,1,5,203
14161,506391,1,5,220
27652,506505,1,28,1755
24406,506752,1,5,217
30472,502143,1,5,220
30482,502144,1,5,220
13858,505500,1,5,214
2999,506399,1,5,217
8743,506514,1,5,221
30669,506770,1,5,217
33531,504597,1,5,197
30910,502063,1,5,241
11768,502168,1,5,213
11866,502133,1,5,215
16304,502502,1,5,222
13200,502485,1,5,223
3008,502290,1,5,218
30847,502030,1,5,215
3010,502291,1,5,218
30839,502029,1,5,215
30878,502046,1,5,236
3013,502237,1,5,218
30689,502074,1,5,240
13656,502606,1,5,232
20111,502525,1,5,218
3017,502148,1,5,218
3018,502161,1,5,218
3019,502040,1,5,218
20755,502136,1,5,204
20776,502137,1,5,202
13178,502469,1,5,193
13182,502470,1,5,241
3024,502028,1,5,218
30685,502073,1,5,240
27853,504204,1,5,193
14853,502477,1,5,241
30862,502041,1,5,218
31362,506511,1,5,225
3030,502113,1,5,218
11889,502115,1,5,208
3032,502083,1,5,218
9529,502199,1,5,218
3034,502200,1,5,218
3035,502095,1,5,218
3036,502249,1,5,218
13187,502474,1,5,241
11779,502167,1,5,225
31515,502121,1,5,215
11750,502170,1,5,223
11739,502171,1,5,217
11729,502172,1,5,204
3043,502147,1,5,218
16228,503972,1,5,223
30833,504066,1,5,223
19986,507007,1,5,226
28408,506430,1,5,242
26661,506676,1,5,217
32396,502305,1,5,218
22735,502306,1,5,218
14888,502506,1,5,218
14874,502499,1,5,218
13235,502508,1,5,218
34176,502505,1,5,218
34173,502461,1,5,218
14889,502507,1,5,218
13134,502463,1,5,218
13135,502464,1,5,218
13196,502482,1,5,218
30322,502526,1,5,218
28956,502500,1,5,218
30321,502466,1,5,218
13198,502484,1,5,218
13208,502493,1,5,218
14849,502476,1,5,218
13192,502478,1,5,218
20157,502721,1,5,218
31814,504309,1,5,218
14899,504379,1,5,218
35740,506622,1,5,218
3071,506623,1,5,218
35805,506624,1,5,218
31565,502220,1,5,218
3074,502273,1,5,218
35175,502486,1,5,236
35108,502667,1,17,999
30225,502668,1,17,999
30283,503727,1,5,214
32461,503910,1,26,1604
25535,503911,1,34,1997
32554,503912,1,26,1604
32647,503913,1,26,1604
31659,506749,1,28,1756
27818,502465,1,5,209
3085,502697,1,5,219
11519,502186,1,5,225
31442,502070,1,5,224
3088,502686,1,5,219
11988,502087,1,5,211
3090,502692,1,5,219
3091,502693,1,5,219
29120,502450,1,5,218
10255,502694,1,5,203
11455,502191,1,5,225
3095,502685,1,5,219
31544,502223,1,5,203
12100,502053,1,5,206
30901,502055,1,5,206
3099,502051,1,5,219
31411,502052,1,5,217
3101,502696,1,5,219
30796,502247,1,5,226
3103,502160,1,5,219
31430,502065,1,5,224
3105,502222,1,5,219
3106,502698,1,5,219
3107,502043,1,5,219
3108,502145,1,5,219
3109,502146,1,5,219
3110,502278,1,5,219
31455,502081,1,5,211
30894,502054,1,5,206
21781,504475,1,5,228
3114,504643,1,5,219
26022,506524,1,5,219
26660,506676,1,5,215
34170,502392,1,5,219
33476,502393,1,5,227
26096,504060,1,5,219
13933,502797,1,5,224
18985,502585,1,5,214
35107,502667,1,12,592
30224,502668,1,12,592
30282,503727,1,5,213
32460,503910,1,26,1603
25534,503911,1,34,1990
32553,503912,1,26,1603
32646,503913,1,26,1603
27817,502465,1,5,208
31539,502189,1,5,226
3131,502279,1,5,220
19630,502430,1,5,217
13622,502598,1,5,203
11721,502173,1,5,203
3135,502253,1,5,220
12233,502013,1,5,214
11714,502175,1,5,220
27850,504203,1,5,217
15048,502601,1,5,199
19467,502421,1,5,217
30492,502192,1,5,220
15494,502784,1,5,217
3143,504119,1,5,220
10264,502701,1,5,199
14122,504183,1,5,214
28239,503002,1,5,214
31534,502127,1,5,220
14072,502792,1,5,203
35786,503839,1,5,197
31529,502126,1,5,220
14239,502699,1,5,199
21981,504033,1,5,199
3153,502682,1,5,220
27484,506713,1,5,203
28794,503405,1,5,214
15801,503096,1,5,203
32017,504147,1,5,217
31714,502399,1,5,203
34322,502409,1,5,211
3160,502700,1,5,220
3161,502243,1,5,220
29751,503719,1,5,217
31410,502052,1,5,203
29197,502428,1,5,214
13617,502596,1,5,226
11783,502166,1,5,194
10241,502681,1,5,203
3168,502689,1,5,220
12240,502006,1,5,217
3170,502005,1,5,220
15935,504184,1,5,214
29505,503152,1,5,214
28420,503153,1,5,217
28912,503431,1,5,203
3175,502244,1,5,220
26009,502422,1,5,203
3177,502014,1,5,220
31462,502084,1,5,217
14044,504129,1,5,203
34630,503325,1,5,217
16370,502579,1,5,220
34592,503250,1,5,203
3183,502254,1,5,220
28907,503345,1,5,214
20037,502425,1,5,217
13572,502588,1,5,203
21971,504051,1,5,199
13901,502798,1,5,210
3189,502256,1,5,220
30952,502406,1,5,217
34402,502411,1,5,217
27547,502415,1,5,203
22237,502810,1,5,220
10249,502691,1,5,220
3195,502007,1,5,220
19496,503914,1,5,203
22245,503938,1,5,220
3198,502690,1,5,220
31404,502044,1,5,214
15742,503981,1,5,203
34037,504002,1,5,217
31834,504285,1,5,217
16202,504448,1,5,217
13565,504488,1,5,217
26033,504529,1,5,203
19985,507006,1,5,226
35681,504628,1,5,203
3208,504623,1,5,220
15761,504630,1,5,203
13999,504631,1,5,217
10238,504644,1,5,217
8751,505292,1,5,220
31107,506230,1,5,198
31109,506231,1,5,198
31111,506232,1,5,198
16142,506387,1,5,217
26838,506455,1,5,203
26941,506466,1,5,203
19493,506527,1,5,217
19535,506552,1,5,199
19612,506573,1,5,198
19618,506579,1,5,214
20057,506584,1,5,214
30517,506587,1,5,217
19652,506599,1,5,203
30529,506664,1,5,217
26659,506676,1,5,214
19963,506709,1,5,217
34825,506726,1,5,203
35211,506732,1,5,217
22176,506817,1,5,203
22209,506834,1,5,217
34553,503179,1,5,220
23732,502371,1,5,220
34590,503311,1,5,220
34588,503071,1,5,220
19143,503565,1,5,220
12199,504215,1,5,220
34575,503238,1,5,220
34577,503241,1,5,220
34620,503319,1,5,220
34550,503229,1,5,220
14039,504137,1,5,220
15476,503460,1,5,220
16397,503759,1,5,220
34239,502368,1,5,220
28885,503295,1,5,220
28884,503296,1,5,220
15721,503932,1,5,220
22164,503155,1,5,220
34582,503245,1,5,220
14037,504136,1,5,220
33464,503156,1,5,220
34547,503188,1,5,220
15635,503547,1,5,220
12562,503447,1,5,220
23731,502370,1,5,220
18087,503521,1,5,220
15323,504214,1,5,220
3260,504213,1,5,220
23730,502369,1,5,220
3262,504178,1,5,220
30736,503758,1,5,220
15059,502604,1,5,220
17219,503436,1,5,220
15707,503924,1,5,220
15708,503925,1,5,220
14118,504165,1,5,220
30630,503746,1,5,220
12676,503747,1,5,220
10541,503494,1,5,220
12674,503726,1,5,220
13698,503905,1,5,220
12678,503748,1,5,220
30615,503749,1,5,220
30622,503750,1,5,220
30619,503751,1,5,220
30620,503752,1,5,220
30624,503753,1,5,220
10569,503901,1,5,220
30623,503820,1,5,220
34540,503220,1,5,220
28911,503424,1,5,220
33494,502457,1,5,220
30626,503754,1,5,220
34518,503213,1,5,220
34519,503214,1,5,220
34612,503273,1,5,220
30635,503755,1,5,220
30614,503763,1,5,220
15304,503852,1,5,220
28909,503419,1,5,220
30641,503822,1,5,220
34632,503324,1,5,220
14656,503482,1,5,220
14036,504141,1,5,220
30642,503760,1,5,220
30631,503821,1,5,220
15468,503456,1,5,220
16408,503757,1,5,220
16402,503756,1,5,220
19472,506513,1,5,220
15738,503987,1,5,220
17265,504055,1,5,220
3305,504303,1,5,220
30427,507435,1,3,103
10341,504485,1,5,220
32277,504491,1,5,220
3309,504619,1,5,220
34408,504656,1,5,220
12876,504683,1,5,220
34411,506211,1,5,220
22272,506265,1,5,220
3314,506373,1,5,220
3315,506375,1,5,220
10694,506397,1,5,220
3317,506400,1,5,220
26578,506454,1,5,220
26923,506461,1,5,220
26934,506464,1,5,220
30499,506494,1,5,220
19469,506509,1,5,220
19479,506521,1,5,220
19492,506526,1,5,220
19594,506538,1,5,220
19523,506548,1,5,220
19528,506551,1,5,220
19543,506558,1,5,220
20047,506567,1,5,220
19778,506679,1,5,220
30542,506693,1,5,220
28973,506738,1,5,220
22170,506815,1,5,220
22199,506830,1,5,220
22201,506831,1,5,220
22205,506832,1,5,220
22216,506835,1,5,220
22218,506836,1,5,220
22223,506839,1,5,220
35742,503150,1,5,220
13932,502797,1,5,220
15278,503673,1,28,1748
15458,503418,1,28,1748
13963,502795,1,5,220
16213,506597,1,28,1751
34652,506716,1,5,220
26483,506754,1,28,1748
3348,502225,1,5,220
3349,502255,1,5,220
8968,502262,1,5,220
18984,502585,1,5,211
13592,502591,1,28,1748
15027,502593,1,5,204
15038,502594,1,28,1755
13683,502613,1,5,220
13693,502616,1,28,1748
35106,502667,1,12,557
30223,502668,1,12,557
16187,503036,1,28,1748
30281,503727,1,5,212
32459,503910,1,26,1602
25533,503911,1,31,1810
32552,503912,1,26,1602
32645,503913,1,26,1602
12251,504154,1,5,220
15168,506294,1,5,199
14160,506391,1,5,217
3368,506407,1,5,220
27651,506505,1,5,220
30471,502143,1,5,217
30481,502144,1,5,217
27711,503100,1,5,203
30729,504641,1,5,226
30732,504642,1,5,226
13857,505500,1,5,203
3376,506399,1,5,220
30668,506770,1,5,214
21792,504444,1,28,1748
3379,503343,1,5,221
11720,502173,1,5,199
10231,502676,1,5,221
3382,502253,1,5,221
12232,502013,1,5,203
3384,502027,1,5,221
30491,502192,1,5,217
10263,502701,1,5,197
18186,502714,1,5,221
30784,502226,1,5,199
31494,502112,1,5,221
28238,503002,1,5,205
3391,502692,1,5,221
3392,502693,1,5,221
29119,502450,1,5,217
14238,502699,1,5,197
10254,502694,1,5,200
28430,503793,1,5,224
3397,502700,1,5,221
3398,502243,1,5,221
10697,504163,1,5,214
31371,502269,1,5,224
3401,502033,1,5,221
3402,502689,1,5,221
30703,502079,1,5,221
12239,502006,1,5,214
3405,502005,1,5,221
28419,503153,1,5,214
14030,503154,1,5,203
30680,502071,1,5,221
30675,502072,1,5,221
3410,502244,1,5,221
3411,502014,1,5,221
29226,502426,1,5,203
16369,502579,1,5,217
3414,502709,1,5,221
3415,502254,1,5,221
15452,503290,1,5,217
12213,502023,1,5,221
30789,502227,1,5,199
20036,502425,1,5,214
3420,502256,1,5,221
31086,502107,1,5,224
31092,502108,1,5,221
22236,502810,1,5,217
10248,502691,1,5,217
31377,502270,1,5,224
3426,502271,1,5,221
31100,502109,1,5,224
27513,502657,1,5,221
3429,502007,1,5,221
8879,502002,1,5,225
12228,502015,1,5,225
3432,502016,1,5,221
22244,503938,1,5,217
3434,502690,1,5,221
31403,502044,1,5,203
22091,504025,1,5,203
10202,502670,1,5,203
19984,507005,1,5,226
8750,505292,1,5,217
22354,506446,1,5,203
30532,506670,1,5,214
26658,506676,1,5,213
16376,506769,1,5,221
34520,503167,1,5,221
34516,503208,1,5,221
17391,503427,1,5,221
3447,503445,1,5,221
17220,503443,1,5,221
34574,503237,1,5,221
12698,503765,1,5,221
12699,503766,1,5,221
12700,503767,1,5,221
17880,503768,1,5,221
30629,503769,1,5,221
12703,503770,1,5,221
15670,503663,1,5,221
34558,503191,1,5,221
28915,503284,1,5,221
3459,503525,1,5,221
35404,502452,1,5,221
12704,503771,1,5,221
17211,503502,1,5,221
3463,503503,1,5,221
3464,503666,1,5,221
15680,503887,1,5,221
34538,503176,1,5,221
21979,504010,1,5,221
30648,503856,1,5,221
15640,503580,1,5,221
3470,503593,1,5,221
15474,503477,1,5,221
17203,503587,1,5,221
30740,503761,1,5,221
30647,503762,1,5,221
15467,503081,1,5,221
14654,503540,1,5,221
35478,502417,1,5,221
30643,503823,1,5,221
3479,503584,1,5,221
17826,503102,1,5,221
13295,502529,1,5,221
17213,503501,1,5,221
27354,502413,1,5,221
20093,503880,1,5,221
15678,503882,1,5,221
27852,504200,1,5,221
34231,502376,1,5,221
25559,504018,1,5,221
34635,504049,1,5,221
27197,502410,1,5,221
26789,502416,1,5,221
15197,503101,1,5,221
15669,503662,1,5,221
35304,503888,1,5,221
18800,503772,1,5,221
17855,503773,1,5,221
21970,504027,1,5,221
22071,504039,1,5,221
34633,504043,1,5,221
15799,504052,1,5,221
34634,504056,1,5,221
34515,504071,1,5,221
15486,504086,1,5,221
3504,504536,1,5,221
3505,504537,1,5,221
3506,504538,1,5,221
3507,504539,1,5,221
3508,504540,1,5,221
15212,504302,1,5,221
15204,504314,1,5,221
3511,504325,1,5,221
3512,504346,1,5,221
14184,504530,1,5,221
14192,504561,1,5,221
3515,504585,1,5,221
3516,504586,1,5,221
13735,504593,1,5,221
14216,504647,1,5,221
24072,504691,1,5,221
14180,506290,1,5,221
14177,506297,1,5,221
14176,506298,1,5,221
3523,506372,1,5,221
30447,506436,1,5,221
26632,506448,1,5,221
27113,506474,1,5,221
27531,506490,1,5,221
19540,506541,1,5,221
19518,506544,1,5,221
19550,506561,1,5,221
19614,506574,1,5,221
26793,506651,1,5,221
24901,506723,1,5,221
34806,506724,1,5,221
27608,506763,1,5,221
3536,506779,1,5,221
3537,506784,1,5,221
3538,506792,1,5,221
34606,506840,1,5,221
14052,506789,1,5,221
3541,502116,1,5,221
3542,502117,1,5,221
3543,502119,1,5,221
3544,502120,1,5,221
18983,502585,1,5,210
35105,502667,1,3,109
30222,502668,1,3,109
8807,503328,1,5,221
30280,503727,1,5,211
32458,503910,1,26,1597
25532,503911,1,31,1801
32551,503912,1,26,1597
32644,503913,1,26,1597
8740,504120,1,5,221
15167,506294,1,5,198
3556,502034,1,5,221
30470,502143,1,5,214
30480,502144,1,5,214
10198,502669,1,5,221
14064,503151,1,5,221
35654,503837,1,5,221
8742,506514,1,5,217
30667,506770,1,5,203
31327,502184,1,5,227
31333,502185,1,5,228
11518,502186,1,5,223
3567,502217,1,5,222
3568,502686,1,5,222
18185,502714,1,5,214
28526,502672,1,5,228
16303,502502,1,5,218
28237,503002,1,5,203
15090,503037,1,5,222
11454,502191,1,5,223
3575,502045,1,5,222
10294,502708,1,5,222
28429,503793,1,5,222
3578,502685,1,5,222
3579,502012,1,5,222
3580,502008,1,5,222
31059,502103,1,5,207
31065,502104,1,5,207
31361,506511,1,5,223
3584,502021,1,5,222
3585,502022,1,5,222
3586,502083,1,5,222
3587,502017,1,5,222
3588,502024,1,5,222
